 Lat   Pressure    CH4_Climatology
   44.0000000       151.270004       1781.86414    
   44.0000000       160.500000       1789.31445    
   44.0000000       170.080002       1796.34558    
   44.0000000       180.020004       1803.02063    
   44.0000000       190.320007       1809.35669    
   44.0000000       200.990005       1815.31628    
   44.0000000       212.029999       1820.80701    
   44.0000000       223.440002       1825.69812    
   44.0000000       235.229996       1829.87646    
   44.0000000       247.410004       1833.28430    
   44.0000000       259.970001       1835.95813    
   44.0000000       272.920013       1838.04614    
   44.0000000       286.260010       1839.73181    
   44.0000000       300.000000       1841.18188    
   44.0000000       314.140015       1842.50366    
   44.0000000       328.670013       1843.74548    
   44.0000000       343.619995       1844.93848    
   44.0000000       358.970001       1846.09387    
   44.0000000       374.720001       1847.21399    
   44.0000000       390.890015       1848.31091    
   44.0000000       407.470001       1849.39795    
   44.0000000       424.470001       1850.47766    
   44.0000000       441.880005       1851.55981    
   44.0000000       459.709991       1852.65137    
   44.0000000       477.959991       1853.75952    
   44.0000000       496.630005       1854.88684    
   44.0000000       515.719971       1856.04590    
   44.0000000       535.229980       1857.23401    
   44.0000000       555.169983       1858.46448    
   44.0000000       575.530029       1859.73926    
   44.0000000       596.309998       1861.06104    
   44.0000000       617.510010       1862.43799    
   44.0000000       639.140015       1863.87097    
   44.0000000       661.190002       1865.36646    
   44.0000000       683.669983       1866.92725    
   44.0000000       706.570007       1868.55615    
   44.0000000       729.890015       1870.25342    
   44.0000000       753.630005       1872.02893    
   44.0000000       777.789978       1873.88306    
   44.0000000       802.369995       1875.81677    
   44.0000000       827.369995       1877.83215    
   44.0000000       852.789978       1879.93396    
   44.0000000       878.619995       1882.11987    
   44.0000000       904.869995       1884.39807    
   44.0000000       931.520020       1886.76367    
   44.0000000       958.590027       1889.22498    
   44.0000000       986.070007       1891.78064    
   44.0000000       1013.90002       1894.42456    
   44.0000000       1042.19995       1897.17090    
   44.0000000       1070.90002       1900.01636    
   44.0000000       1100.00000       1902.96130    
   45.0000000       1.60000008E-02   376.002075    
   45.0000000       3.79999988E-02   377.431641    
   45.0000000       7.69999996E-02   377.657349    
   45.0000000      0.136999995       376.521729    
   45.0000000      0.224000007       374.412598    
   45.0000000      0.344999999       372.183350    
   45.0000000      0.505999982       371.086914    
   45.0000000      0.713999987       372.484619    
   45.0000000      0.975000024       377.593140    
   45.0000000       1.29700005       387.361816    
   45.0000000       1.68700004       402.390564    
   45.0000000       2.15300012       423.007324    
   45.0000000       2.70099998       449.203064    
   45.0000000       3.33999991       480.917908    
   45.0000000       4.07700014       517.868835    
   45.0000000       4.92000008       559.708618    
   45.0000000       5.87799978       606.046997    
   45.0000000       6.95699978       656.260620    
   45.0000000       8.16499996       709.759949    
   45.0000000       9.51200008       765.969238    
   45.0000000       11.0039997       824.101257    
   45.0000000       12.6490002       883.445129    
   45.0000000       14.4560003       943.321411    
   45.0000000       16.4319992       1003.02075    
   45.0000000       18.5849991       1061.92188    
   45.0000000       20.9220009       1119.45386    
   45.0000000       23.4529991       1175.19385    
   45.0000000       26.1830006       1228.69092    
   45.0000000       29.1210003       1279.67163    
   45.0000000       32.2739983       1327.90491    
   45.0000000       35.6510010       1373.26208    
   45.0000000       39.2570000       1415.62964    
   45.0000000       43.0999985       1454.99646    
   45.0000000       47.1879997       1491.40454    
   45.0000000       51.5279999       1524.92102    
   45.0000000       56.1259995       1555.64514    
   45.0000000       60.9889984       1583.71118    
   45.0000000       66.1250000       1609.27930    
   45.0000000       71.5400009       1632.50525    
   45.0000000       77.2399979       1653.55701    
   45.0000000       83.2310028       1672.60071    
   45.0000000       89.5199966       1689.81238    
   45.0000000       96.1139984       1705.35779    
   45.0000000       103.019997       1719.40454    
   45.0000000       110.239998       1732.09497    
   45.0000000       117.779999       1743.58606    
   45.0000000       125.650002       1754.03601    
   45.0000000       133.850006       1763.57837    
   45.0000000       142.380005       1772.34827    
   45.0000000       151.270004       1780.50415    
   45.0000000       160.500000       1788.13245    
   45.0000000       170.080002       1795.33398    
   45.0000000       180.020004       1802.18066    
   45.0000000       190.320007       1808.68262    
   45.0000000       200.990005       1814.80798    
   45.0000000       212.029999       1820.44995    
   45.0000000       223.440002       1825.48096    
   45.0000000       235.229996       1829.77808    
   45.0000000       247.410004       1833.29004    
   45.0000000       259.970001       1836.04272    
   45.0000000       272.920013       1838.19775    
   45.0000000       286.260010       1839.93481    
   45.0000000       300.000000       1841.43408    
   45.0000000       314.140015       1842.80493    
   45.0000000       328.670013       1844.09363    
   45.0000000       343.619995       1845.33264    
   45.0000000       358.970001       1846.52710    
   45.0000000       374.720001       1847.69409    
   45.0000000       390.890015       1848.83716    
   45.0000000       407.470001       1849.96594    
   45.0000000       424.470001       1851.08838    
   45.0000000       441.880005       1852.21240    
   45.0000000       459.709991       1853.34314    
   45.0000000       477.959991       1854.49414    
   45.0000000       496.630005       1855.66443    
   45.0000000       515.719971       1856.86023    
   45.0000000       535.229980       1858.09058    
   45.0000000       555.169983       1859.35889    
   45.0000000       575.530029       1860.67505    
   45.0000000       596.309998       1862.03662    
   45.0000000       617.510010       1863.45068    
   45.0000000       639.140015       1864.92261    
   45.0000000       661.190002       1866.45642    
   45.0000000       683.669983       1868.05554    
   45.0000000       706.570007       1869.72021    
   45.0000000       729.890015       1871.45593    
   45.0000000       753.630005       1873.26929    
   45.0000000       777.789978       1875.15857    
   45.0000000       802.369995       1877.12671    
   45.0000000       827.369995       1879.17932    
   45.0000000       852.789978       1881.31580    
   45.0000000       878.619995       1883.53918    
   45.0000000       904.869995       1885.84973    
